CITY,TIMEZONE,LATITUDE,LONGITUDE
Zile,Europe/Istanbul,40.30306,35.88639
Zeytinlik,Europe/Istanbul,41.11812,41.85579
Zeytinburnu,Europe/Istanbul,40.99441,28.90417
Zeytinbagi,Europe/Istanbul,40.39083,28.79639
Yuvacik,Europe/Istanbul,40.68815,29.96738
Yusufeli,Europe/Istanbul,40.82042,41.53743
Yuruk,Europe/Istanbul,40.93553,27.06631
Yomra,Europe/Istanbul,40.95326,39.85546
Yoguntas,Europe/Istanbul,41.83081,27.06971
Boztepe,Europe/Istanbul,40.18778,35.8875
Yigilca,Europe/Istanbul,40.95983,31.44355
Yesilyurt,Europe/Istanbul,40.32786,36.35144
Yesilvadi,Europe/Istanbul,41.123,29.47696
Yesilce,Europe/Istanbul,40.53577,37.79566
Yenisehir,Europe/Istanbul,40.26444,29.65306
Yenipazar,Europe/Istanbul,40.17833,30.52
Yenikoy,Europe/Istanbul,40.53568,29.35364
Yenice,Europe/Istanbul,40.08778,29.42194
Yenice,Europe/Istanbul,41.19962,32.33133
Yenicaga,Europe/Istanbul,40.77115,32.03375
Yavuzkemal,Europe/Istanbul,40.69329,38.33723
Korfez,Europe/Istanbul,40.76704,29.78275
Yaprakli,Europe/Istanbul,40.75785,33.77819
Yalova,Europe/Istanbul,40.65501,29.27693
Yalnizcam,Europe/Istanbul,41.06444,42.50081
Yalakdere,Europe/Istanbul,40.60636,29.56225
Yakuplu,Europe/Istanbul,40.98894,28.67582
Yakakent,Europe/Istanbul,41.6325,35.52889
Yagmurdere,Europe/Istanbul,40.57487,39.86244
Yaglidere,Europe/Istanbul,40.85672,38.62035
Yaglidere,Europe/Istanbul,40.54432,39.52762
Vize,Europe/Istanbul,41.5725,27.76583
Vezirkopru,Europe/Istanbul,41.14361,35.45472
Vezirhan,Europe/Istanbul,40.24472,30.02
Velimese,Europe/Istanbul,41.25361,27.87833
Velikoy,Europe/Istanbul,41.31528,42.4325
Vakfikebir,Europe/Istanbul,41.04583,39.27639
Uzunkoeprue,Europe/Istanbul,41.26597,26.6885
Uzunisa,Europe/Istanbul,40.91465,37.84818
Uzungol,Europe/Istanbul,40.61594,40.28853
Uzundere,Europe/Istanbul,40.53218,41.53832
Uskup,Europe/Istanbul,41.73583,27.40528
UEskuedar,Europe/Istanbul,41.02274,29.01366
Urus,Europe/Istanbul,40.24903,32.13785
UEnye,Europe/Istanbul,41.13139,37.2825
Senyurt,Europe/Istanbul,40.42645,41.42826
Umurbey,Europe/Istanbul,40.41472,29.18306
Umurbey,Europe/Istanbul,40.23373,26.60632
Umraniye,Europe/Istanbul,41.01643,29.12476
Ulus,Europe/Istanbul,41.58417,32.64139
Ulubey,Europe/Istanbul,40.86863,37.75405
Ulasli,Europe/Istanbul,40.70583,29.69608
Ugurludag,Europe/Istanbul,40.44631,34.45259
Ovacik,Europe/Istanbul,40.20049,40.99727
Tuzluca,Europe/Istanbul,40.03871,43.65208
Tutuncu,Europe/Istanbul,40.06694,27.71972
Gulyali,Europe/Istanbul,40.96153,38.04937
Turkeli,Europe/Istanbul,41.94764,34.33861
Turhal,Europe/Istanbul,40.3875,36.08111
Trabzon,Europe/Istanbul,41.005,39.72694
Tosya,Europe/Istanbul,41.01545,34.04013
Torul,Europe/Istanbul,40.55071,39.28344
Tortum,Europe/Istanbul,40.28892,41.54096
Topcam,Europe/Istanbul,40.61658,37.77057
Tonya,Europe/Istanbul,40.88402,39.28486
Tokat,Europe/Istanbul,40.31389,36.55444
Tirebolu,Europe/Istanbul,41.00694,38.81389
Terme,Europe/Istanbul,41.20917,36.97389
Tepecik,Europe/Istanbul,41.02931,28.54978
Tekkiraz,Europe/Istanbul,40.98588,37.16028
Tekkekoy,Europe/Istanbul,41.21167,36.46
Tekke,Europe/Istanbul,40.71556,36.19247
Tekirdag,Europe/Istanbul,40.9781,27.51101
Teke,Europe/Istanbul,41.0605,29.65381
Tavsanli,Europe/Istanbul,40.81876,29.51136
Tavsancil,Europe/Istanbul,40.77083,29.57194
Tatkavakli,Europe/Istanbul,40.03333,28.36667
Tasova,Europe/Istanbul,40.75972,36.3225
Taskopru,Europe/Istanbul,41.5098,34.21414
Taskopru,Europe/Istanbul,40.67361,29.39111
Sarigol,Europe/Istanbul,40.94745,41.49477
Tarakli,Europe/Istanbul,40.39694,30.49278
Taflan,Europe/Istanbul,41.40944,36.12889
Tacir,Europe/Istanbul,40.52556,29.73972
Susuzmusellim,Europe/Istanbul,41.09889,27.0675
Susuz,Europe/Istanbul,40.7791,43.12769
Susehri,Europe/Istanbul,40.16005,38.08413
Surmene,Europe/Istanbul,40.90588,40.12792
Sungurlu,Europe/Istanbul,40.1675,34.37389
Suluova,Europe/Istanbul,40.83129,35.64788
Sultankoy,Europe/Istanbul,41.02139,27.98861
Sueloglu,Europe/Istanbul,41.76901,26.90999
Sulakyurt,Europe/Istanbul,40.15733,33.716
Soloz,Europe/Istanbul,40.3948,29.41559
Sogutpinar,Europe/Istanbul,40.33787,28.64945
Sogutlu,Europe/Istanbul,40.9059,30.47448
Sogutalan,Europe/Istanbul,40.06089,28.57231
Soguksu,Europe/Istanbul,40.6707,29.50819
Sogukpinar,Europe/Istanbul,40.05472,29.12278
Sisli,Europe/Istanbul,41.06046,28.98717
Sirpsindigi,Europe/Istanbul,41.78124,26.47888
Siran,Europe/Istanbul,40.19064,39.11747
Sinop,Europe/Istanbul,42.02683,35.16253
Sinekli,Europe/Istanbul,41.22798,28.19043
Sinekci,Europe/Istanbul,40.27073,27.40667
Silivri,Europe/Istanbul,41.07393,28.24644
Sile,Europe/Istanbul,41.1754,29.61333
Seyitler,Europe/Istanbul,41.19556,41.83799
Seyhli,Europe/Istanbul,40.92194,36.06333
Seydim,Europe/Istanbul,40.54302,34.73812
Seydiler,Europe/Istanbul,41.62005,33.71815
Sevketiye,Europe/Istanbul,40.09347,27.84667
Sergen,Europe/Istanbul,41.70528,27.70833
Serefiye,Europe/Istanbul,40.11195,37.75624
Serdivan,Europe/Istanbul,40.77376,30.38006
Senpazar,Europe/Istanbul,41.8089,33.23135
Senkaya,Europe/Istanbul,40.55652,42.34266
Selimpasa,Europe/Istanbul,41.05448,28.36678
Selim,Europe/Istanbul,40.45772,42.78287
Seckoy,Europe/Istanbul,40.32389,29.19639
Sebin Karahisar,Europe/Istanbul,40.28833,38.42361
Seben,Europe/Istanbul,40.41134,31.57359
Savsat,Europe/Istanbul,41.25336,42.35531
Sarkoey,Europe/Istanbul,40.61395,27.11563
Sarikoy,Europe/Istanbul,40.2075,27.59611
Sarikamis,Europe/Istanbul,40.32769,42.58705
Saribugday,Europe/Istanbul,40.74806,35.45972
Sarayduzu,Europe/Istanbul,41.32865,34.84686
Saraycik,Europe/Istanbul,40.95017,35.11165
Saray,Europe/Istanbul,41.44431,27.92194
Sapanca,Europe/Istanbul,40.69141,30.26738
Sansarak,Europe/Istanbul,40.48861,29.82944
Samsun,Europe/Istanbul,41.27976,36.3361
Samandira,Europe/Istanbul,40.999,29.22565
Salpazari,Europe/Istanbul,40.93826,39.19006
Sahin,Europe/Istanbul,41.02167,26.8425
Safranbolu,Europe/Istanbul,41.25083,32.69417
Sabanozu,Europe/Istanbul,40.48249,33.28352
Rize,Europe/Istanbul,41.02083,40.52194
Resadiye,Europe/Istanbul,40.39194,37.3375
Pursaklar,Europe/Istanbul,40.03203,32.89528
Posof,Europe/Istanbul,41.51111,42.72917
Piraziz,Europe/Istanbul,40.95299,38.1089
Piraziz,Europe/Istanbul,40.92244,38.12458
Pinarhisar,Europe/Istanbul,41.62417,27.52
Pinarbasi,Europe/Istanbul,41.60388,33.11099
Persembe,Europe/Istanbul,41.06556,37.77139
Pendik,Europe/Istanbul,40.8775,29.2725
Pehlivankoy,Europe/Istanbul,41.34812,26.92522
Pecenek,Europe/Istanbul,40.41857,32.30833
Pazaryolu,Europe/Istanbul,40.41142,40.7678
Pazarkoy,Europe/Istanbul,40.92555,32.1807
Pazar,Europe/Istanbul,41.18019,40.88663
Pazar,Europe/Istanbul,40.33027,32.7482
Pazar,Europe/Istanbul,40.27652,36.28347
Pamukova,Europe/Istanbul,40.5081,30.16732
Ovacuma,Europe/Istanbul,41.4485,32.75361
Ovacik,Europe/Istanbul,41.07661,32.91994
Yenikonak,Europe/Istanbul,41.87319,34.60308
Osmaneli,Europe/Istanbul,40.35722,30.01417
Osmancik,Europe/Istanbul,40.97818,34.8047
Ortakoy,Europe/Istanbul,41.25104,41.98363
Ortakoy,Europe/Istanbul,41.10154,28.37588
Hemsin,Europe/Istanbul,41.04777,40.8984
Ortakent,Europe/Istanbul,40.39367,38.01028
Ortakoy,Europe/Istanbul,40.27352,35.25175
Ortacalar,Europe/Istanbul,41.27896,41.37887
Orta,Europe/Istanbul,40.6242,33.10928
Ormanli,Europe/Istanbul,41.16472,31.61417
Orhaniye,Europe/Istanbul,40.50611,29.65972
Orhangazi,Europe/Istanbul,40.48917,29.30889
Ordu,Europe/Istanbul,40.97782,37.89047
Olur,Europe/Istanbul,40.82165,42.13055
Oltu,Europe/Istanbul,40.53945,41.98722
Ogdem,Europe/Istanbul,40.91728,41.63612
Of,Europe/Istanbul,40.94055,40.25918
Nuzhetiye,Europe/Istanbul,40.64,29.86306
Niksar,Europe/Istanbul,40.59167,36.95167
Narman,Europe/Istanbul,40.34449,41.86088
Narlica,Europe/Istanbul,40.38583,29.48111
Nallihan,Europe/Istanbul,40.18593,31.35179
Mustafakemalpasa,Europe/Istanbul,40.03815,28.40866
Muratli,Europe/Istanbul,41.47405,41.70647
Muratli,Europe/Istanbul,41.17216,27.4992
Mudurnu,Europe/Istanbul,40.473,31.20755
Mudanya,Europe/Istanbul,40.37528,28.88222
Mimarsinan,Europe/Istanbul,41.0179,28.56176
Mihalgazi,Europe/Istanbul,40.02621,30.57707
Mezraa,Europe/Istanbul,41.19764,35.11684
Meydancik,Europe/Istanbul,41.40964,42.2364
Mesudiye,Europe/Istanbul,40.45446,37.77353
Merzifon,Europe/Istanbul,40.87333,35.46306
Meric,Europe/Istanbul,41.19183,26.42097
Mengen,Europe/Istanbul,40.93877,32.07642
Mecitozu,Europe/Istanbul,40.52,35.29528
Mecidiye,Europe/Istanbul,40.63889,26.53917
Marmara Ereglisi,Europe/Istanbul,40.96907,27.95503
Marmaracik,Europe/Istanbul,41.20667,27.75444
Marmara,Europe/Istanbul,40.58633,27.55541
Manyas,Europe/Istanbul,40.04639,27.97
Maltepe,Europe/Istanbul,40.93567,29.15507
Malkara,Europe/Istanbul,40.89,26.90111
Mahmut Sevket Pasa,Europe/Istanbul,41.15281,29.18968
Mahmutbey,Europe/Istanbul,41.05361,28.82556
Maden,Europe/Istanbul,40.18139,40.40417
Macka,Europe/Istanbul,40.81072,39.60465
Luleburgaz,Europe/Istanbul,41.40385,27.35918
Lapseki,Europe/Istanbul,40.34417,26.68556
Lalapasa,Europe/Istanbul,41.83951,26.73561
Ladik,Europe/Istanbul,40.91056,35.89194
Kuzyaka,Europe/Istanbul,41.232,33.72267
Kurucasile,Europe/Istanbul,41.83781,32.71621
Kurtkale,Europe/Istanbul,41.26546,43.1258
Kursunlu,Europe/Istanbul,40.84101,33.26028
Kursunlu,Europe/Istanbul,40.03712,29.65972
Kure,Europe/Istanbul,41.80578,33.71161
Kuplu,Europe/Istanbul,41.10694,26.35194
Kuplu,Europe/Istanbul,40.09837,30.0001
Kumru,Europe/Istanbul,40.87444,37.26389
Kumluca,Europe/Istanbul,41.44724,32.46759
Kumburgaz,Europe/Istanbul,41.02108,28.48033
Kumbag,Europe/Istanbul,40.88236,27.45919
Kullar,Europe/Istanbul,40.72419,29.98943
Kucukkumla,Europe/Istanbul,40.47047,29.10152
Kucukdere,Europe/Istanbul,40.80748,40.05512
Kozluoren,Europe/Istanbul,40.12639,29.35278
Kozlu,Europe/Istanbul,41.43194,31.74583
Kozlu,Europe/Istanbul,40.60878,36.47858
Kozcagiz,Europe/Istanbul,41.48333,32.33333
Koyulhisar,Europe/Istanbul,40.30184,37.82336
Kovanlik,Europe/Istanbul,40.75484,38.11155
Kotek,Europe/Istanbul,40.2185,43.0022
Kosekoy,Europe/Istanbul,40.74012,30.00556
Kose,Europe/Istanbul,40.20692,39.64626
Korukoy,Europe/Istanbul,40.65435,29.16289
Korgun,Europe/Istanbul,40.73479,33.51844
Korgan,Europe/Istanbul,40.82472,37.34667
Koprubasi,Europe/Istanbul,40.80692,40.11439
Konuralp,Europe/Istanbul,40.90538,31.14568
Kolay,Europe/Istanbul,41.41824,35.80136
Saltukova,Europe/Istanbul,41.52022,32.09621
Kofcaz,Europe/Istanbul,41.94481,27.15829
Kocadere,Europe/Istanbul,40.63,29.03
Kocaali,Europe/Istanbul,41.05336,30.85278
Kizilirmak,Europe/Istanbul,40.34556,33.98639
Kizilcahamam,Europe/Istanbul,40.46972,32.65056
Kiyikoy,Europe/Istanbul,41.63476,28.09459
Kislakoy,Europe/Istanbul,40.32353,42.02233
Kirklareli,Europe/Istanbul,41.73508,27.22521
Kircasalih,Europe/Istanbul,41.39019,26.79496
Dikmen,Europe/Istanbul,41.65,35.26667
Kirbasi,Europe/Istanbul,40.01378,31.83197
Kirazli,Europe/Istanbul,40.09964,29.04163
Kirazli,Europe/Istanbul,40.04176,26.7009
Kinali,Europe/Istanbul,40.90713,29.05499
Kilimli,Europe/Istanbul,41.49111,31.83861
Kilickaya,Europe/Istanbul,40.70471,41.47385
Kilic,Europe/Istanbul,40.63306,29.39472
Kibriscik,Europe/Istanbul,40.40778,31.85194
Kestel,Europe/Istanbul,40.19828,29.21237
Kesap,Europe/Istanbul,40.91032,38.5013
Kesan,Europe/Istanbul,40.85583,26.63028
Kemerburgaz,Europe/Istanbul,41.15902,28.91572
Kemalpasa,Europe/Istanbul,41.48336,41.5275
Kelkit,Europe/Istanbul,40.12682,39.43424
Kefken,Europe/Istanbul,41.16833,30.22972
Kazan,Europe/Istanbul,40.23167,32.68389
Kaytazdere,Europe/Istanbul,40.68225,29.53236
Kaynasli,Europe/Istanbul,40.76917,31.32211
Kaynarca,Europe/Istanbul,41.03083,30.3075
Kaynarca,Europe/Istanbul,40.41444,29.82556
Kaymas,Europe/Istanbul,40.9231,30.26597
Kavakli,Europe/Istanbul,41.09258,28.33172
Kavak,Europe/Istanbul,41.07833,36.0425
Kastamonu,Europe/Istanbul,41.37805,33.77528
Beycuma,Europe/Istanbul,41.32812,31.96811
Kars,Europe/Istanbul,40.59825,43.08548
Kargi,Europe/Istanbul,41.13373,34.48744
Karayaka,Europe/Istanbul,40.74402,36.59018
Karaurgan,Europe/Istanbul,40.23964,42.27283
Karasu,Europe/Istanbul,41.10442,30.69664
Karasu Mahallesi,Europe/Istanbul,41.07096,30.78543
Karasar,Europe/Istanbul,40.32573,31.98682
Karapurcek,Europe/Istanbul,40.64194,30.53944
Oguzlar,Europe/Istanbul,40.75353,34.70275
Karamursel,Europe/Istanbul,40.69129,29.61649
Karakurt,Europe/Istanbul,40.16591,42.60453
Karakasim,Europe/Istanbul,41.51718,26.64381
Cat,Europe/Istanbul,40.95423,29.80598
Karadere,Europe/Istanbul,40.73174,30.83992
Karacakoy,Europe/Istanbul,41.40338,28.38055
Karacakoy,Europe/Istanbul,41.15126,29.76935
Karacabey,Europe/Istanbul,40.21323,28.3612
Karacaali,Europe/Istanbul,40.47944,29.06833
Karabulduk,Europe/Istanbul,40.82043,38.54941
Karabuk,Europe/Istanbul,41.20488,32.62768
Karabiga,Europe/Istanbul,40.40361,27.30389
Kaptanpasa,Europe/Istanbul,40.96067,40.78238
Kapakli,Europe/Istanbul,41.32912,27.98064
Kandira,Europe/Istanbul,41.07,30.15262
Kamil,Europe/Istanbul,41.10364,34.76298
Kalkandere,Europe/Istanbul,40.92046,40.43692
Kalecik,Europe/Istanbul,40.09722,33.40833
Kale,Europe/Istanbul,40.38688,39.68332
Kagizman,Europe/Istanbul,40.15669,43.13424
Evrese,Europe/Istanbul,40.66667,26.88333
Kadikoy,Europe/Istanbul,40.62015,29.22536
Kabatas,Europe/Istanbul,40.75,37.45
Kabali,Europe/Istanbul,41.85211,35.06249
Kabaduz,Europe/Istanbul,40.86096,37.8847
Iznik,Europe/Istanbul,40.42861,29.72111
Izmit,Europe/Istanbul,40.76499,29.92928
Iyidere,Europe/Istanbul,41.01192,40.36185
Istanbul,Europe/Istanbul,41.01384,28.94966
Ispir,Europe/Istanbul,40.47981,40.99373
Iskilip,Europe/Istanbul,40.73528,34.47389
Ipsala,Europe/Istanbul,40.92115,26.38273
Intepe,Europe/Istanbul,40.01333,26.33287
Boyali,Europe/Istanbul,41.0271,33.3041
Inhisar,Europe/Istanbul,40.04932,30.38521
Inegol,Europe/Istanbul,40.07806,29.51333
Inecik,Europe/Istanbul,40.93518,27.28118
Inece,Europe/Istanbul,41.67747,27.06786
Inebolu,Europe/Istanbul,41.97472,33.76083
Gokceada,Europe/Istanbul,40.20107,25.90902
Yarhisar,Europe/Istanbul,40.21673,29.87088
Ilgaz,Europe/Istanbul,40.92511,33.62586
Ikizoren,Europe/Istanbul,40.68833,33.88333
Ikizdere,Europe/Istanbul,40.77484,40.55227
Ikizce,Europe/Istanbul,41.05833,37.08028
Ihsaniye,Europe/Istanbul,40.69087,29.83472
Ihsangazi,Europe/Istanbul,41.20432,33.55455
Igneada,Europe/Istanbul,41.87444,27.98389
Igdir,Europe/Istanbul,41.22617,33.13699
Igdir,Europe/Istanbul,40.26633,35.62645
Ibriktepe,Europe/Istanbul,41.01037,26.50343
Horasan,Europe/Istanbul,40.03885,42.16366
Hopa,Europe/Istanbul,41.39046,41.41966
Filyos,Europe/Istanbul,41.55383,32.02389
Hereke,Europe/Istanbul,40.78611,29.61472
Hendek,Europe/Istanbul,40.79944,30.74806
Nurluca,Europe/Istanbul,41.03272,40.9082
Guzelkent,Europe/Istanbul,41.94843,34.3945
Hayrat,Europe/Istanbul,40.8853,40.36495
Hayrabolu,Europe/Istanbul,41.21311,27.10688
Havza,Europe/Istanbul,40.97056,35.66222
Havsa,Europe/Istanbul,41.54898,26.82207
Haskoy,Europe/Istanbul,41.63822,26.85746
Haskoy,Europe/Istanbul,40.99292,42.8842
Hasayaz,Europe/Istanbul,40.24067,33.328
Hanonu,Europe/Istanbul,41.62705,34.46667
Hanak,Europe/Istanbul,41.23344,42.84037
Hamzabey,Europe/Istanbul,40.13583,29.52639
Hamidiye,Europe/Istanbul,41.15128,26.66411
Dedekoy,Europe/Istanbul,40.74752,35.04249
Hamamozu,Europe/Istanbul,40.78476,35.0258
Persembe,Europe/Istanbul,41.41867,32.15984
Hacihamza,Europe/Istanbul,41.0743,34.449
Dokurcun,Europe/Istanbul,40.5732,30.86784
Cayirova,Europe/Istanbul,40.83444,29.4
Guvem,Europe/Istanbul,40.59069,32.66111
Gursu,Europe/Istanbul,40.21876,29.19487
Gurpinar,Europe/Istanbul,40.99256,28.61428
Gurgentepe,Europe/Istanbul,40.78567,37.58969
Guneysu,Europe/Istanbul,40.9813,40.60465
Kirik,Europe/Istanbul,40.32794,40.91863
Guneyce,Europe/Istanbul,40.82095,40.47035
Gundogdu,Europe/Istanbul,41.05319,40.60664
Gundogdu,Europe/Istanbul,40.26408,27.09288
Gumusova,Europe/Istanbul,40.84694,30.94111
Gumushane,Europe/Istanbul,40.46001,39.47176
Gumushacikoy,Europe/Istanbul,40.87306,35.21472
Gumuscay,Europe/Istanbul,40.28228,27.28205
Gumus,Europe/Istanbul,40.84018,35.17195
Gudul,Europe/Istanbul,40.21051,32.24552
Akkaya,Europe/Istanbul,41.21913,33.48487
Goynuk,Europe/Istanbul,40.40028,30.78833
Goynucek,Europe/Istanbul,40.39917,35.525
Gorukle,Europe/Istanbul,40.23114,28.84017
Gorele,Europe/Istanbul,41.03083,39.00306
Gonen,Europe/Istanbul,40.1049,27.65399
Golyaka,Europe/Istanbul,40.7769,30.99587
Golpazari,Europe/Istanbul,40.28472,30.31722
Golova,Europe/Istanbul,40.06194,38.60667
Golluce,Europe/Istanbul,40.37381,29.59025
Komurlu,Europe/Istanbul,40.73539,42.28819
Golkoy,Europe/Istanbul,40.68689,37.61544
Goele,Europe/Istanbul,40.78746,42.60603
Goelcuek,Europe/Istanbul,40.71501,29.81824
Golcuk,Europe/Istanbul,40.27639,29.37833
Murgul,Europe/Istanbul,41.28049,41.56438
Gokdere,Europe/Istanbul,40.47292,36.7525
Gokceli,Europe/Istanbul,40.58333,36.73333
Gokcesu,Europe/Istanbul,40.89389,31.95957
Gokcekent,Europe/Istanbul,40.28644,38.11771
Gokcebey,Europe/Istanbul,41.30583,32.14234
Gobel,Europe/Istanbul,40.01972,28.14556
Giresun,Europe/Istanbul,40.91698,38.38741
Geyve,Europe/Istanbul,40.5075,30.2925
Gerze,Europe/Istanbul,41.80361,35.20111
Gerede,Europe/Istanbul,40.80083,32.19694
Ciftlik,Europe/Istanbul,40.07234,42.25617
Gemlik,Europe/Istanbul,40.43094,29.15969
Gelibolu,Europe/Istanbul,40.41028,26.67083
Gediksaray,Europe/Istanbul,40.44529,35.62627
Gebze,Europe/Istanbul,40.80276,29.43068
Gaziler,Europe/Istanbul,40.42153,42.34799
Gaziler,Europe/Istanbul,40.08125,43.45187
Findikli,Europe/Istanbul,41.269,41.14002
Ferizli,Europe/Istanbul,40.94082,30.48583
Fatsa,Europe/Istanbul,41.02778,37.50139
Eynesil,Europe/Istanbul,41.06436,39.14274
Eymir,Europe/Istanbul,40.01927,35.20788
Egerci,Europe/Istanbul,41.09922,31.81739
Evren,Europe/Istanbul,40.24527,39.17535
Eskipazar,Europe/Istanbul,40.94298,32.53091
Gozyeri,Europe/Istanbul,40.86596,32.54167
Esiroglu,Europe/Istanbul,40.87331,39.68829
Esenyurt,Europe/Istanbul,41.02697,28.67732
Esenler,Europe/Istanbul,41.0435,28.87619
Esencay,Europe/Istanbul,40.66806,36.38028
Erfelek,Europe/Istanbul,41.87926,34.91838
Erenler,Europe/Istanbul,40.75504,30.39344
Eregli,Europe/Istanbul,41.28261,31.41806
Erdek,Europe/Istanbul,40.3996,27.79348
Erbaa,Europe/Istanbul,40.66889,36.5675
Enez,Europe/Istanbul,40.72472,26.0825
Eminoenue,Europe/Istanbul,41.01478,28.9694
Elmali,Europe/Istanbul,40.51556,29.88139
Eldivan,Europe/Istanbul,40.52975,33.49903
Elbeyli,Europe/Istanbul,40.48611,29.72472
Eflani,Europe/Istanbul,41.42289,32.95761
Edirne,Europe/Istanbul,41.67719,26.55597
Edincik,Europe/Istanbul,40.34229,27.86129
Eceabat,Europe/Istanbul,40.18416,26.3574
Duzkoy,Europe/Istanbul,40.87461,39.41536
Duezce,Europe/Istanbul,40.83889,31.16389
Durusu,Europe/Istanbul,41.30337,28.67635
Duragan,Europe/Istanbul,41.41583,35.05444
Dumlu,Europe/Istanbul,40.05862,41.35654
Dortdivan,Europe/Istanbul,40.72052,32.06314
Karsiyaka,Europe/Istanbul,40.6936,29.94154
Dokmetepe,Europe/Istanbul,40.31224,36.2918
Dogruyol,Europe/Istanbul,40.97986,43.47098
Doganyurt,Europe/Istanbul,42.00457,33.46029
Doganyurt,Europe/Istanbul,40.68806,36.71639
Dogantepe,Europe/Istanbul,40.59778,35.60417
Dogansar,Europe/Istanbul,40.20841,37.53123
Dogankent,Europe/Istanbul,40.8075,38.91722
Dogancay,Europe/Istanbul,40.62647,30.33557
Dodurga,Europe/Istanbul,40.85489,34.80703
Dirazali,Europe/Istanbul,40.39622,29.70793
Dikbiyik,Europe/Istanbul,41.22078,36.615
Digor,Europe/Istanbul,40.36896,43.40997
Devrekani,Europe/Istanbul,41.60303,33.83922
Devrek,Europe/Istanbul,41.21917,31.95583
Destek,Europe/Istanbul,40.84667,36.18306
Dernekpazari,Europe/Istanbul,40.79658,40.2446
Derince,Europe/Istanbul,40.75694,29.81472
Derepazari,Europe/Istanbul,41.02398,40.42332
Dereli,Europe/Istanbul,40.7389,38.44337
Derekoy,Europe/Istanbul,41.93008,27.37052
Derekoy,Europe/Istanbul,40.66434,29.56349
Derecik,Europe/Istanbul,40.9459,39.59401
Buyukderbent,Europe/Istanbul,40.70753,30.11434
Demirtas,Europe/Istanbul,40.27194,29.09833
Demirozu,Europe/Istanbul,40.16023,39.89239
Demirkent,Europe/Istanbul,40.88598,41.73835
Degirmendere,Europe/Istanbul,40.72,29.78083
Darica,Europe/Istanbul,40.77973,29.39454
Darica,Europe/Istanbul,40.0206,27.86374
Dambaslar,Europe/Istanbul,41.22417,27.24806
Damal,Europe/Istanbul,41.34145,42.8368
Dagbasi,Europe/Istanbul,40.72763,39.91177
Daday,Europe/Istanbul,41.47866,33.46667
Cukurkoy,Europe/Istanbul,40.60458,29.4099
Cubuk,Europe/Istanbul,40.23861,33.03222
Corum,Europe/Istanbul,40.54889,34.95333
Corlu,Europe/Istanbul,41.15917,27.8
Copkoy,Europe/Istanbul,41.21972,26.82278
Circir,Europe/Istanbul,40.055,36.775
Cinarcik,Europe/Istanbul,40.64538,29.1245
Cilimli,Europe/Istanbul,40.89361,31.04917
Cildir,Europe/Istanbul,41.12525,43.13645
Ciftlikkoy,Europe/Istanbul,40.66028,29.32361
Cide,Europe/Istanbul,41.89211,33.00439
Cerrah,Europe/Istanbul,40.07124,29.44661
Cerkezkoey,Europe/Istanbul,41.28629,27.99939
Cerkes,Europe/Istanbul,40.81164,32.89358
Cerciler,Europe/Istanbul,41.3945,35.23665
Cemilbey,Europe/Istanbul,40.34529,35.05136
Celtikci,Europe/Istanbul,40.32194,32.45569
Cekmekoey,Europe/Istanbul,41.04118,29.17838
Cekerek,Europe/Istanbul,40.07306,35.49472
Kurtun,Europe/Istanbul,40.69516,39.09468
Caykara,Europe/Istanbul,40.74267,40.23175
Cayirhan,Europe/Istanbul,40.09806,31.67319
Cayeli,Europe/Istanbul,41.08609,40.72213
Caycuma,Europe/Istanbul,41.42639,32.07556
Caybasi,Europe/Istanbul,41.01711,37.09796
Catalzeytin,Europe/Istanbul,41.95314,34.21627
Catalca,Europe/Istanbul,41.14324,28.46154
Carsibasi,Europe/Istanbul,41.08278,39.38278
Carsamba,Europe/Istanbul,41.19889,36.72194
Canta,Europe/Istanbul,41.07897,28.08323
Cankiri,Europe/Istanbul,40.59995,33.6153
Candir,Europe/Istanbul,40.25717,33.46868
Canakkale,Europe/Istanbul,40.15552,26.41271
Canakci,Europe/Istanbul,40.91139,38.98813
Can,Europe/Istanbul,40.03328,27.05236
Camoluk,Europe/Istanbul,40.12732,38.73006
Camlikaya,Europe/Istanbul,40.6391,41.15218
Camlihemsin,Europe/Istanbul,41.04765,40.99996
Camlidere,Europe/Istanbul,40.48958,32.47499
Camlibel,Europe/Istanbul,40.08639,36.47722
Camili,Europe/Istanbul,41.47838,41.89825
Caglayan,Europe/Istanbul,40.90019,39.71231
Camas,Europe/Istanbul,40.902,37.52786
Cali,Europe/Istanbul,40.16861,28.92083
Cakirli,Europe/Istanbul,40.51806,29.45222
Cakirca,Europe/Istanbul,40.47056,29.66333
Cakiralan,Europe/Istanbul,41.16824,35.76017
Lacin,Europe/Istanbul,40.77486,34.88068
Buyukkoy,Europe/Istanbul,41.01489,40.67302
Buyukkaristiran,Europe/Istanbul,41.30028,27.54528
Buyukcekmece,Europe/Istanbul,41.01284,28.53824
Buyukcavuslu,Europe/Istanbul,41.24002,28.06331
Adalar,Europe/Istanbul,40.86778,29.13306
Bursa,Europe/Istanbul,40.19559,29.06013
Saricakaya,Europe/Istanbul,40.03686,30.62675
Bulancak,Europe/Istanbul,40.93805,38.23148
Bugdayli,Europe/Istanbul,40.21889,27.77056
Bozkurt,Europe/Istanbul,41.95769,34.01087
Boyalik,Europe/Istanbul,41.26337,28.63142
Boyalica,Europe/Istanbul,40.48194,29.56083
